lat,lon,housenumber,street,city
51.6504782,15.1404678,3a,Karola Marcinkowskiego,Żary
51.6478304,15.1344232,27,Jana Kilińskiego,Żary
51.6508385,15.1411777,47,Ludowa,Żary
51.5977106,15.21042,46,,
51.6518226,15.1404307,9,Budowlanych,Żary
51.6453544,15.1404893,10,Ludowa,Żary
51.6524065,15.1424407,38,Czereśniowa,Żary
51.6460834,15.1341565,2a,Jana Kilińskiego,Żary
51.6433597,15.1462358,20,Spokojna,Żary
51.6415875,15.1481984,2,Bolesława Domańskiego,Żary
51.6426599,15.1418077,1,Skarbowa,Żary
51.6458888,15.136245,4,Franciszka Stefczyka,Żary
